graph_id,neato_xing,sfdp_xing,smartgd_xing,diff_gd_xing
grafo6670.84,77,70,76.0,60
grafo4437.80,86,91,84.0,65
grafo11407.92,61,55,59.0,53
grafo11537.91,141,122,122.0,106
grafo8541.86,131,108,140.0,97
grafo2790.16,1,1,2.0,1
grafo7249.42,17,28,14.0,12
grafo8083.88,86,73,81.0,69
grafo3286.59,50,43,63.0,43
grafo10940.39,10,10,5.0,9
grafo1138.15,0,0,0.0,0
grafo11283.40,9,16,8.0,8
grafo5769.35,5,4,5.0,4
grafo9180.64,27,27,26.0,21
grafo7557.48,45,52,45.0,34
grafo3100.24,1,1,0.0,0
grafo8433.75,40,52,41.0,32
grafo10295.95,150,135,138.0,113
grafo6594.50,49,45,53.0,38
grafo1491.48,11,12,12.0,11
grafo10317.91,69,51,69.0,54
grafo8063.70,67,65,68.0,51
grafo10667.98,86,75,70.0,62
grafo11365.92,114,107,104.0,87
grafo5356.39,5,7,4.0,3
grafo2458.12,0,0,0.0,0
grafo10372.100,61,40,49.0,45
grafo6421.44,13,10,8.0,10
grafo769.14,0,0,0.0,0
grafo7859.69,26,30,26.0,23
grafo2041.28,12,14,10.0,10
grafo5526.46,36,31,26.0,26
grafo626.11,1,1,0.0,0
grafo1436.33,3,5,4.0,3
grafo6806.83,60,72,61.0,50
grafo4922.61,62,54,48.0,54
grafo9835.77,53,33,45.0,34
grafo1780.18,3,2,3.0,2
grafo7192.45,22,12,16.0,15
grafo7472.45,2,4,4.0,2
grafo11325.35,0,1,0.0,0
grafo10707.33,1,1,2.0,1
grafo7894.68,56,50,57.0,48
grafo10057.40,36,32,32.0,27
grafo10650.98,135,144,135.0,98
grafo6764.94,49,43,52.0,36
grafo8229.70,44,44,46.0,33
grafo7303.46,22,19,20.0,18
grafo5864.59,62,71,73.0,51
grafo9035.70,86,62,66.0,59
grafo3396.61,94,98,98.0,69
grafo796.14,1,0,0.0,0
grafo1736.27,4,6,3.0,3
grafo6251.49,28,34,30.0,24
grafo2525.16,0,0,0.0,0
grafo4910.60,26,16,19.0,22
grafo11336.36,11,11,8.0,7
grafo3643.36,7,8,3.0,5
grafo1229.27,2,1,1.0,1
grafo8798.93,46,47,47.0,33
grafo11629.36,13,6,7.0,9
grafo11161.99,46,48,43.0,39
grafo1075.47,21,29,27.0,20
grafo3662.46,3,5,3.0,3
grafo11227.100,146,146,118.0,108
grafo3550.53,6,7,3.0,5
grafo7031.43,31,33,20.0,21
grafo10100.99,95,121,90.0,74
grafo5171.77,11,8,11.0,10
grafo2506.43,8,13,10.0,6
grafo7006.43,15,17,16.0,10
grafo3216.40,7,8,7.0,7
grafo5502.37,10,11,12.0,8
grafo9326.77,46,48,45.0,37
grafo3935.64,52,35,42.0,39
grafo1410.67,36,33,33.0,27
grafo6065.76,70,73,70.0,59
grafo3105.25,7,7,9.0,7
grafo6109.36,18,21,25.0,12
grafo1690.20,3,2,1.0,2
grafo8590.73,63,52,58.0,48
grafo6795.38,11,10,11.0,7
grafo8051.61,15,17,17.0,14
grafo3378.35,15,13,12.0,8
grafo2620.13,0,0,0.0,0
grafo11081.34,2,1,2.0,1
grafo8332.87,55,53,58.0,49
grafo4832.59,19,27,19.0,13
grafo421.16,2,1,3.0,1
grafo3510.96,61,78,67.0,41
grafo6785.37,12,12,13.0,8
grafo4215.62,30,38,42.0,28
grafo8042.62,33,29,23.0,25
grafo9540.68,67,52,52.0,53
grafo9460.64,12,12,12.0,9
grafo5086.83,55,48,72.0,36
grafo7293.68,18,11,19.0,9
grafo2099.37,4,2,1.0,2
grafo2404.23,0,0,0.0,0
grafo871.14,2,2,1.0,2
grafo3335.40,14,15,19.0,14
grafo10995.96,91,98,77.0,70
grafo4958.66,30,23,20.0,18
grafo3035.36,19,22,15.0,10
grafo6496.52,49,52,49.0,37
grafo9935.40,8,8,8.0,5
grafo6720.79,42,40,40.0,33
grafo5251.58,24,17,18.0,18
grafo1166.11,0,1,0.0,0
grafo10215.93,151,143,153.0,122
grafo11093.100,61,61,56.0,47
grafo10948.98,84,79,89.0,62
grafo2976.18,0,1,0.0,0
grafo6144.43,13,15,14.0,11
grafo1151.11,2,2,3.0,1
grafo1239.28,5,3,4.0,5
grafo3948.47,27,32,29.0,23
grafo9981.38,6,3,3.0,5
grafo1749.21,13,14,11.0,11
grafo8961.75,191,137,166.0,161
grafo4447.61,13,15,14.0,12
grafo559.13,0,0,0.0,0
grafo11397.32,2,0,0.0,1
grafo5694.45,30,34,26.0,21
grafo6353.39,0,0,,0
grafo10269.99,133,118,128.0,110
grafo3024.10,0,1,0.0,0
grafo11274.93,95,93,97.0,77
grafo2377.15,0,0,0.0,0
grafo1484.46,9,9,6.0,7
grafo9646.71,24,21,26.0,15
grafo11624.96,117,116,107.0,93
grafo3521.40,9,8,14.0,7
grafo5644.42,1,2,1.0,1
grafo6241.46,16,16,19.0,12
grafo10661.95,91,93,86.0,62
grafo1799.26,1,1,1.0,1
grafo10457.36,5,7,2.0,3
grafo739.15,0,0,0.0,0
grafo9166.81,89,110,91.0,68
grafo8449.72,37,34,42.0,30
grafo3672.59,37,24,30.0,28
grafo9574.74,73,69,67.0,47
grafo4154.51,18,15,19.0,11
grafo9567.67,62,79,70.0,51
grafo1295.25,2,2,2.0,2
grafo665.13,0,0,0.0,0
grafo2917.14,0,0,0.0,0
grafo6551.49,20,25,24.0,14
grafo9648.64,19,17,13.0,14
grafo7875.62,60,54,57.0,41
grafo11658.35,16,14,18.0,12
grafo3250.43,25,25,23.0,17
grafo2011.39,12,9,11.0,8
grafo1027.11,0,0,0.0,0
grafo5082.60,35,36,37.0,26
grafo10002.40,4,3,2.0,3
grafo2642.13,1,3,1.0,1
grafo6821.47,36,38,40.0,30
grafo1048.18,6,5,2.0,5
grafo6462.46,7,11,8.0,5
grafo3605.35,1,0,0.0,1
grafo6021.50,40,46,43.0,29
grafo3505.43,18,17,13.0,16
grafo1447.52,5,11,13.0,5
grafo923.17,2,0,2.0,2
grafo1801.20,3,2,0.0,2
grafo9788.80,143,137,133.0,111
grafo5102.51,8,5,11.0,4
grafo5573.34,5,3,3.0,4
grafo6767.53,30,32,28.0,25
grafo2120.13,7,6,5.0,5
grafo9538.81,129,110,130.0,104
grafo5181.39,6,4,6.0,6
grafo9402.64,34,33,31.0,27
grafo11532.39,9,7,8.0,5
grafo10460.36,3,4,4.0,3
grafo3319.39,26,26,18.0,21
grafo2803.14,0,1,0.0,0
grafo7715.40,15,15,15.0,10
grafo10579.96,69,45,49.0,57
grafo3328.56,32,33,30.0,28
grafo3558.39,48,47,52.0,42
grafo2317.20,1,0,0.0,0
grafo6628.46,16,26,18.0,11
grafo11240.36,13,11,11.0,10
grafo8071.81,88,80,100.0,70
grafo10929.94,104,145,100.0,82
grafo3865.42,16,15,16.0,14
grafo9723.72,113,83,85.0,92
grafo4515.62,24,26,24.0,20
grafo5083.59,17,24,14.0,14
grafo1980.28,3,2,3.0,3
grafo2124.49,22,19,19.0,18
grafo4403.57,41,38,39.0,35
grafo8540.74,57,59,45.0,45
grafo3426.53,10,13,9.0,6
grafo7458.43,27,39,28.0,25
grafo2983.25,3,1,1.0,2
grafo10714.99,128,139,122.0,108
grafo6552.45,3,2,2.0,2
grafo6445.49,14,10,15.0,13
grafo11137.95,64,71,61.0,50
grafo3852.52,27,19,28.0,23
grafo3569.56,41,38,22.0,35
grafo8672.71,41,53,43.0,39
grafo8892.100,141,123,141.0,114
grafo6394.67,28,32,31.0,20
grafo7170.43,26,17,18.0,20
grafo1049.21,0,0,0.0,0
grafo746.13,0,0,0.0,0
grafo1800.19,3,6,3.0,2
grafo3580.44,33,22,29.0,26
grafo9399.69,62,65,55.0,54
grafo10627.96,98,109,103.0,76
grafo467.15,8,6,8.0,7
grafo6911.44,24,24,26.0,19
grafo2538.10,0,0,0.0,0
grafo6567.60,47,38,45.0,41
grafo8976.85,77,61,76.0,57
grafo9487.73,41,38,39.0,30
grafo9354.68,27,34,35.0,24
grafo9637.62,27,23,30.0,22
grafo5837.36,27,27,33.0,22
grafo10617.34,12,8,7.0,7
grafo10593.98,98,100,98.0,75
grafo3902.39,20,11,18.0,17
grafo9516.64,78,61,63.0,64
grafo8577.74,32,32,33.0,27
grafo6536.93,34,37,41.0,28
grafo4018.48,12,5,7.0,8
grafo2426.12,3,2,2.0,3
grafo1791.11,1,2,1.0,0
grafo11100.95,152,125,123.0,119
grafo436.12,0,0,0.0,0
grafo4434.57,40,47,34.0,36
grafo4412.61,18,20,19.0,17
grafo7391.45,24,16,19.0,17
grafo11335.100,187,159,165.0,139
grafo5030.67,68,65,62.0,52
grafo10008.42,39,24,29.0,34
grafo2062.42,8,12,7.0,6
grafo581.23,2,6,2.0,2
grafo2344.12,1,0,0.0,1
grafo1356.29,3,4,3.0,3
grafo9058.63,45,40,49.0,29
grafo704.17,1,1,2.0,1
grafo354.12,0,0,0.0,0
grafo4982.63,51,55,49.0,42
grafo4969.54,70,55,63.0,53
grafo4771.73,67,52,57.0,45
grafo2580.15,0,0,0.0,0
grafo3745.41,18,15,21.0,16
grafo3488.36,12,15,9.0,11
grafo9547.63,50,47,57.0,44
grafo8727.79,27,22,25.0,18
grafo11151.92,102,87,103.0,87
grafo1973.27,6,5,5.0,5
grafo7571.41,30,36,26.0,20
grafo590.15,3,2,4.0,3
grafo9934.34,1,1,1.0,1
grafo7200.42,21,17,21.0,17
grafo4182.64,42,42,44.0,32
grafo3445.37,8,7,7.0,6
grafo5701.45,12,14,11.0,10
grafo8719.93,172,138,151.0,138
grafo7667.47,19,16,16.0,16
grafo3834.55,30,29,30.0,25
grafo4837.77,44,50,51.0,40
grafo4760.55,16,14,16.0,11
grafo1809.17,1,0,0.0,1
grafo6156.34,12,11,11.0,10
grafo4929.81,33,35,33.0,28
grafo4755.70,37,37,37.0,23
grafo11202.32,1,2,2.0,1
grafo8072.69,39,29,31.0,27
grafo8911.100,74,66,64.0,64
grafo8280.88,61,55,61.0,43
grafo720.14,0,0,0.0,0
grafo1840.28,4,7,5.0,4
grafo10914.96,81,50,67.0,64
grafo1876.11,4,4,4.0,4
grafo3085.49,48,36,52.0,33
grafo4002.55,51,60,68.0,42
grafo6366.41,11,9,10.0,9
grafo10772.100,264,255,269.0,207
grafo3235.58,16,13,11.0,15
grafo1242.29,1,0,0.0,1
grafo7792.96,59,52,67.0,42
grafo792.13,0,0,0.0,0
grafo2254.48,28,30,28.0,22
grafo7598.43,10,16,11.0,8
grafo7224.41,11,12,11.0,8
grafo11160.100,38,47,44.0,31
grafo3079.27,3,7,3.0,1
grafo10141.38,4,4,4.0,3
grafo10827.99,68,79,77.0,60
grafo3187.39,23,14,21.0,18
grafo3675.42,13,9,8.0,10
grafo1371.26,6,5,5.0,6
grafo2173.21,1,1,1.0,1
grafo6229.44,6,7,7.0,5
grafo2198.16,4,3,1.0,2
grafo10096.95,96,70,92.0,64
grafo6375.52,58,51,67.0,43
grafo7193.43,32,31,33.0,27
grafo988.11,0,0,0.0,0
grafo3556.61,27,18,24.0,19
grafo6681.75,90,82,84.0,73
grafo9827.62,45,67,46.0,39
grafo8470.93,50,44,50.0,37
grafo1398.24,1,1,2.0,1
grafo1172.19,2,0,1.0,1
grafo8898.60,38,30,35.0,30
grafo6045.72,25,20,24.0,19
grafo7180.40,8,9,11.0,7
grafo4799.58,23,21,21.0,17
grafo10771.92,102,92,90.0,83
grafo3212.57,42,45,30.0,35
grafo1867.27,3,0,1.0,3
grafo6051.37,2,2,2.0,1
grafo490.40,1,0,1.0,1
grafo3793.39,10,16,12.0,6
grafo7778.88,36,33,37.0,28
grafo2127.18,1,1,1.0,1
grafo10321.97,112,122,109.0,89
grafo11614.34,2,1,2.0,1
grafo10332.94,126,94,97.0,103
grafo10079.41,20,21,24.0,16
grafo2438.18,1,1,1.0,1
grafo9249.66,61,62,62.0,55
grafo2282.20,1,1,1.0,0
grafo8678.73,93,72,88.0,68
grafo4930.64,25,32,27.0,21
grafo1456.29,19,12,15.0,11
grafo4615.59,26,13,24.0,20
grafo7837.76,43,53,45.0,36
grafo1689.31,3,0,2.0,3
grafo3502.58,21,32,25.0,16
grafo10184.100,111,107,111.0,93
grafo4089.57,34,40,32.0,27
grafo8775.96,56,42,45.0,41
grafo1149.29,0,0,0.0,0
grafo7491.45,24,27,25.0,17
grafo6236.77,30,26,24.0,18
grafo488.25,0,0,0.0,0
grafo1230.26,0,0,0.0,0
grafo11182.99,107,89,75.0,82
grafo7271.41,19,11,17.0,14
grafo8484.87,49,39,55.0,34
grafo1418.50,5,4,5.0,4
grafo7621.44,31,21,25.0,21
grafo6203.42,26,25,26.0,19
grafo4270.69,12,18,13.0,9
grafo2280.15,3,2,0.0,3
grafo3088.40,38,28,24.0,26
grafo10000.38,11,9,13.0,8
grafo1124.15,1,1,1.0,1
grafo1393.52,4,8,7.0,4
grafo6664.47,11,17,14.0,10
grafo9937.91,59,52,56.0,52
grafo11390.90,123,93,97.0,91
grafo1673.20,0,0,0.0,0
grafo1211.56,12,10,11.0,9
grafo6757.58,52,49,50.0,44
grafo1807.12,4,2,4.0,4
grafo125.32,2,2,2.0,2
grafo3342.61,77,66,79.0,58
grafo3437.38,8,4,7.0,7
grafo11086.96,87,82,85.0,71
grafo4855.77,58,52,73.0,47
grafo6969.59,29,29,30.0,24
grafo136.21,3,5,3.0,3
grafo4909.61,26,23,23.0,17
grafo8772.79,72,68,84.0,59
grafo11225.94,62,62,63.0,51
grafo2891.17,1,1,1.0,1
grafo9955.38,7,7,5.0,5
grafo9270.63,31,36,24.0,25
grafo7065.37,7,5,8.0,4
grafo2396.20,4,1,1.0,4
grafo7493.60,27,33,27.0,24
grafo1127.19,2,2,1.0,2
grafo3175.42,22,23,21.0,18
grafo11379.92,73,63,72.0,64
grafo6036.44,22,25,24.0,15
grafo11027.92,44,43,37.0,34
grafo910.10,0,0,0.0,0
grafo5922.42,11,22,10.0,9
grafo6655.38,20,13,15.0,14
grafo2698.16,0,2,1.0,0
grafo3829.43,10,9,16.0,9
grafo1741.16,0,0,0.0,0
grafo10724.92,36,37,51.0,29
grafo6529.54,17,14,21.0,14
grafo3795.56,8,4,3.0,6
grafo1881.19,0,0,0.0,0
grafo1450.56,24,22,17.0,17
grafo645.17,2,0,0.0,2
grafo4748.66,26,28,25.0,17
grafo1628.25,9,8,6.0,7
grafo10374.97,67,75,66.0,52
grafo1159.26,4,7,5.0,2
grafo1030.15,1,1,1.0,1
grafo10855.96,19,18,19.0,16
grafo2660.22,2,5,2.0,2
grafo6466.51,15,13,12.0,9
grafo3533.37,47,26,27.0,31
grafo5884.55,42,41,44.0,30
grafo6283.36,6,5,8.0,6
grafo11297.93,97,84,97.0,75
grafo3501.44,20,24,22.0,17
grafo1672.19,1,4,1.0,1
grafo3343.58,8,6,9.0,4
grafo4623.70,56,73,56.0,50
grafo8287.77,19,20,23.0,16
grafo5545.40,40,51,39.0,34
grafo2887.15,2,1,0.0,0
grafo7680.40,23,18,20.0,16
grafo5120.60,20,21,21.0,17
grafo11181.95,173,140,142.0,132
grafo2409.15,1,1,1.0,1
grafo9776.86,80,73,71.0,62
grafo8104.69,56,59,63.0,45
grafo9870.35,9,9,6.0,7
grafo1904.39,13,13,15.0,11
grafo419.15,1,1,1.0,0
grafo4255.53,8,12,10.0,6
grafo10713.92,138,111,111.0,108
grafo2573.35,5,7,7.0,5
grafo10871.95,64,52,65.0,49
grafo10429.100,87,79,75.0,69
grafo5789.39,25,34,21.0,20
grafo906.12,0,0,0.0,0
grafo9157.68,41,32,37.0,35
grafo920.24,0,1,0.0,0
grafo3963.47,9,13,11.0,8
grafo4173.61,90,85,78.0,80
grafo10790.98,70,58,59.0,56
grafo7631.39,0,0,0.0,0
grafo8509.74,9,11,19.0,7
grafo1802.13,2,0,1.0,1
grafo7529.93,84,80,86.0,71
grafo4267.52,35,31,30.0,27
grafo11209.36,6,5,6.0,5
grafo4973.66,55,43,47.0,35
grafo4523.74,23,21,29.0,18
grafo11582.34,0,0,0.0,0
grafo9026.87,46,47,47.0,39
grafo1771.22,1,4,1.0,0
grafo8828.89,51,45,53.0,41
grafo10281.34,2,0,1.0,2
grafo1566.58,3,3,4.0,2
grafo10520.99,95,84,90.0,80
grafo1551.58,17,17,17.0,13
grafo5112.61,17,29,18.0,14
grafo4583.59,37,37,35.0,24
grafo3458.53,15,9,15.0,12
grafo7139.43,24,27,25.0,20
grafo3147.53,12,14,13.0,10
grafo1762.21,1,0,0.0,0
grafo9448.78,39,35,43.0,30
grafo640.16,1,0,0.0,1
grafo1991.31,12,11,9.0,10
grafo9967.39,3,3,3.0,2
grafo1518.67,36,37,24.0,26
grafo9929.40,22,34,21.0,17
grafo2640.19,5,5,4.0,4
grafo6986.46,17,19,17.0,12
grafo3495.42,16,12,13.0,15
grafo10874.94,65,69,46.0,54
grafo11223.99,178,182,169.0,138
grafo7389.42,36,33,35.0,28
grafo6934.41,9,8,9.0,8
grafo11268.93,33,34,31.0,23
grafo6438.45,4,7,8.0,3
grafo6026.39,26,24,26.0,21
grafo9242.72,62,44,43.0,45
grafo8282.76,82,70,78.0,65
grafo4172.58,3,3,3.0,2
grafo6897.35,12,10,8.0,5
grafo3377.36,13,6,8.0,11
grafo1331.28,4,5,3.0,3
grafo1923.26,0,0,0.0,0
grafo4694.76,84,78,79.0,69
grafo8481.96,82,74,94.0,65
grafo8631.87,99,98,103.0,79
grafo11647.90,115,109,119.0,93
grafo9601.64,84,86,75.0,63
grafo6384.47,52,45,58.0,42
grafo11217.95,109,107,119.0,86
grafo3244.39,12,10,12.0,11
grafo6397.44,16,23,17.0,13
grafo7840.78,54,63,55.0,46
grafo8060.88,79,76,80.0,57
grafo5378.38,8,5,12.0,4
grafo10005.39,23,15,17.0,15
grafo6349.56,30,23,26.0,24
grafo754.16,1,1,1.0,1
grafo2771.33,3,4,3.0,2
grafo6127.55,35,29,38.0,28
grafo3722.40,12,19,13.0,9
grafo7494.44,17,17,18.0,13
grafo8552.71,35,32,40.0,29
grafo4041.57,13,9,15.0,9
grafo8660.64,50,49,43.0,38
grafo6081.42,22,21,15.0,16
grafo11265.33,0,0,1.0,0
grafo11187.98,70,67,72.0,61
grafo529.16,5,5,5.0,3
grafo9237.82,56,49,67.0,45
grafo6030.59,38,35,37.0,25
grafo3097.11,1,0,0.0,0
grafo1228.31,4,7,8.0,4
grafo10241.95,80,58,75.0,54
grafo4707.54,37,34,36.0,31
grafo4442.84,34,30,36.0,24
grafo4344.52,11,22,15.0,10
grafo5838.35,5,2,3.0,4
grafo8565.71,54,47,50.0,45
grafo3354.63,33,32,34.0,23
grafo9779.61,71,72,60.0,49
grafo10138.33,2,1,2.0,1
grafo8424.61,43,41,48.0,31
grafo6613.59,39,41,42.0,30
grafo7653.39,6,3,3.0,3
grafo142.33,0,1,0.0,0
grafo7884.83,106,97,90.0,81
grafo10189.38,5,4,6.0,4
grafo3563.36,15,14,13.0,12
grafo4205.52,10,18,9.0,10
grafo10252.96,102,78,97.0,77
grafo11657.100,72,65,70.0,52
grafo9990.31,1,1,1.0,1
grafo8329.78,33,33,28.0,25
grafo175.23,1,1,1.0,1
grafo5711.38,3,4,3.0,2
grafo2150.16,0,1,0.0,0
grafo4394.55,40,35,34.0,30
grafo9197.70,72,81,63.0,62
grafo9657.68,31,34,29.0,24
grafo3912.54,19,17,18.0,13
grafo5163.62,82,70,78.0,68
grafo1918.16,1,2,1.0,1
grafo510.13,1,1,1.0,1
grafo3095.34,8,8,6.0,7
grafo8179.91,47,50,37.0,36
grafo7444.43,11,17,11.0,10
grafo8050.67,28,35,30.0,24
grafo5622.37,4,11,4.0,3
grafo6581.61,74,82,75.0,58
grafo8036.94,108,150,104.0,78
grafo8333.91,87,76,84.0,60
grafo351.13,1,0,0.0,0
grafo3777.40,14,15,20.0,8
grafo8012.87,118,103,96.0,96
grafo10194.97,88,72,85.0,67
grafo690.11,4,3,1.0,2
grafo10217.99,100,103,113.0,82
grafo6624.59,21,17,21.0,19
grafo8721.74,45,42,37.0,29
grafo6596.38,4,4,3.0,1
grafo10575.99,123,93,106.0,92
grafo6768.50,17,21,18.0,16
grafo2724.23,6,4,4.0,3
grafo8973.70,45,46,48.0,36
grafo10936.98,55,33,54.0,40
grafo10774.93,89,76,80.0,69
grafo6707.49,12,11,17.0,10
grafo5736.37,10,6,10.0,8
grafo1526.24,0,0,0.0,0
grafo6188.44,20,16,25.0,15
grafo8640.84,83,75,69.0,65
grafo3831.44,10,9,5.0,9
grafo725.15,0,0,0.0,0
grafo5229.37,22,20,19.0,17
grafo11519.39,7,10,7.0,6
grafo10029.40,18,24,16.0,16
grafo4187.75,36,27,37.0,26
grafo3303.46,30,24,24.0,23
grafo558.15,1,1,1.0,0
grafo2669.13,0,0,0.0,0
grafo11396.34,0,1,1.0,0
grafo1514.47,4,6,8.0,3
grafo1607.32,10,9,13.0,7
grafo5720.47,32,29,28.0,22
grafo10935.94,75,101,75.0,57
grafo6610.45,29,20,24.0,25
grafo8720.100,87,94,85.0,68
grafo597.17,3,2,4.0,3
grafo9759.81,99,107,96.0,78
grafo1537.24,2,1,1.0,0
grafo1494.50,4,3,5.0,3
grafo4471.77,76,83,76.0,55
grafo9654.74,28,30,34.0,23
grafo4688.59,23,19,23.0,19
grafo4444.52,31,33,29.0,28
grafo4220.78,42,33,27.0,32
grafo10552.96,189,161,156.0,136
grafo4741.61,42,38,34.0,37
grafo11574.33,7,6,7.0,6
grafo9204.71,63,73,61.0,53
grafo733.43,8,6,8.0,5
grafo3751.40,9,7,9.0,5
grafo4016.54,12,8,12.0,8
grafo1167.31,3,0,2.0,3
grafo377.13,0,0,0.0,0
grafo8328.67,67,63,56.0,53
grafo8035.98,115,93,102.0,80
grafo549.15,2,2,2.0,2
grafo5697.40,26,21,28.0,20
grafo5597.36,5,5,4.0,5
grafo11387.34,4,4,6.0,2
grafo1632.21,8,8,4.0,4
grafo7080.41,33,31,35.0,29
grafo2411.56,43,56,41.0,29
grafo7214.43,20,16,16.0,16
grafo7673.46,3,4,4.0,3
grafo3237.39,7,7,8.0,4
grafo9518.68,41,43,42.0,34
grafo7034.39,5,12,2.0,5
grafo10833.98,98,88,82.0,75
grafo5722.44,12,9,11.0,9
grafo6008.43,47,53,44.0,34
grafo4386.59,9,10,9.0,8
grafo861.12,0,0,0.0,0
grafo5013.82,38,42,34.0,25
grafo2685.44,11,7,10.0,6
grafo7718.40,16,14,13.0,11
grafo3958.51,19,17,20.0,16
grafo8971.63,26,16,17.0,20
grafo3304.36,17,18,23.0,15
grafo3937.58,8,7,4.0,8
grafo7900.77,17,20,25.0,11
grafo1189.65,14,8,11.0,9
grafo3314.39,17,21,19.0,14
grafo11030.36,10,17,11.0,9
grafo501.13,0,0,0.0,0
grafo2787.24,19,11,14.0,15
grafo4269.61,78,63,77.0,65
grafo8243.71,54,50,57.0,43
grafo9752.78,31,32,28.0,23
grafo7675.39,1,4,2.0,1
grafo4646.62,12,15,20.0,9
grafo6064.46,47,47,55.0,42
grafo3384.52,75,76,74.0,55
grafo4574.77,50,49,55.0,41
grafo4359.62,27,28,26.0,22
grafo6412.65,24,31,27.0,22
grafo10447.99,82,79,92.0,53
grafo8402.61,19,7,11.0,13
grafo2318.15,0,1,0.0,0
grafo2526.13,0,0,0.0,0
grafo3210.36,14,20,21.0,12
grafo9751.64,82,71,76.0,56
grafo3934.44,18,26,24.0,14
grafo11489.31,4,4,6.0,4
grafo4107.37,16,16,19.0,13
grafo6853.41,7,8,5.0,7
grafo228.19,0,1,2.0,0
grafo9301.61,24,16,22.0,16
grafo758.10,0,0,0.0,0
grafo2950.27,5,4,7.0,4
grafo7861.87,67,67,63.0,54
grafo5636.44,2,1,2.0,2
grafo5610.62,61,60,61.0,56
grafo6813.84,120,110,113.0,88
grafo1889.27,4,3,3.0,1
grafo10196.94,61,43,54.0,47
grafo6160.49,9,7,12.0,9
grafo2614.16,0,0,0.0,0
grafo3204.63,43,51,46.0,32
grafo3931.37,12,9,13.0,8
grafo10473.95,63,81,64.0,53
grafo3217.60,4,6,4.0,2
grafo5172.62,43,42,46.0,33
grafo8696.73,64,94,61.0,53
grafo11250.99,135,142,138.0,108
grafo3553.46,45,45,57.0,35
grafo6642.35,6,7,5.0,5
grafo2180.27,0,0,1.0,0
grafo10302.96,98,83,96.0,77
grafo1608.28,0,0,0.0,0
grafo11516.33,5,2,3.0,4
grafo2323.25,2,3,1.0,1
grafo6410.50,20,21,21.0,15
grafo4671.62,30,24,30.0,24
grafo5456.42,24,15,16.0,22
grafo8939.75,30,33,33.0,25
grafo2993.23,3,1,3.0,2
grafo2824.12,1,0,0.0,1
grafo10014.39,16,15,17.0,15
grafo8145.78,36,36,49.0,31
grafo3412.46,15,20,22.0,11
grafo9046.84,69,79,59.0,60
grafo7155.60,9,10,7.0,7
grafo477.13,0,0,0.0,0
grafo1224.27,0,0,1.0,0
grafo5968.35,4,8,4.0,3
grafo7886.80,33,38,34.0,30
grafo1930.13,0,0,0.0,0
grafo1567.57,32,31,32.0,21
grafo4411.64,16,20,17.0,13
grafo932.28,5,10,6.0,5
grafo981.16,0,0,0.0,0
grafo2826.37,19,20,15.0,14
grafo7809.71,12,15,14.0,9
grafo1552.62,15,7,11.0,13
grafo3345.63,35,37,38.0,30
grafo3851.57,34,34,35.0,26
grafo6079.40,13,9,16.0,12
grafo2985.43,17,17,20.0,14
grafo4808.59,13,14,12.0,11
grafo7252.40,31,44,23.0,23
grafo2383.18,2,2,3.0,2
grafo9188.75,28,21,46.0,25
grafo8604.84,77,88,68.0,60
grafo440.13,0,0,0.0,0
grafo2465.36,9,8,9.0,5
grafo1650.31,4,5,5.0,4
grafo7514.43,10,11,13.0,9
grafo179.35,6,7,7.0,5
grafo10023.39,10,14,9.0,8
grafo4531.78,86,90,71.0,65
grafo1543.54,24,27,25.0,20
grafo7339.46,7,4,7.0,6
grafo8951.93,69,78,71.0,57
grafo11092.97,121,111,119.0,93
grafo11068.96,38,32,36.0,28
grafo6395.57,26,21,26.0,18
grafo6287.38,14,12,13.0,10
grafo10866.98,112,118,123.0,93
grafo4264.78,118,139,118.0,104
grafo4843.53,23,17,28.0,18
grafo10294.100,67,57,69.0,54
grafo8091.70,23,14,23.0,18
grafo10267.95,79,72,73.0,62
grafo1993.32,12,7,12.0,9
grafo3208.53,41,56,41.0,32
grafo10695.98,143,129,116.0,120
grafo3288.37,17,19,16.0,14
grafo133.16,2,1,1.0,2
grafo4139.64,24,23,28.0,21
grafo1858.19,0,0,1.0,0
grafo3658.56,36,45,49.0,31
grafo201.13,1,1,1.0,1
grafo115.30,0,0,0.0,0
grafo10751.36,13,10,12.0,9
grafo651.16,0,0,0.0,0
grafo134.40,22,15,19.0,17
grafo5469.81,23,23,31.0,16
grafo10076.90,128,127,126.0,100
grafo9771.84,41,23,29.0,29
grafo886.15,0,0,0.0,0
grafo5798.39,22,19,25.0,14
grafo6519.56,32,32,35.0,21
grafo6657.59,40,30,32.0,34
grafo10945.98,146,134,146.0,107
grafo131.23,0,0,0.0,0
grafo10139.95,90,79,84.0,70
grafo7329.59,13,18,15.0,10
grafo1133.18,1,3,1.0,1
grafo9013.84,51,45,44.0,31
grafo10264.99,57,58,54.0,44
grafo7591.44,24,23,27.0,19
grafo2885.16,0,0,0.0,0
grafo10435.96,77,54,55.0,65
grafo10454.33,11,9,8.0,10
grafo6472.40,22,18,19.0,20
grafo6186.67,10,9,17.0,9
grafo10389.94,77,59,78.0,62
grafo5881.62,40,34,28.0,28
grafo4496.56,38,27,38.0,29
grafo2650.30,4,4,2.0,3
grafo3979.98,109,98,96.0,89
grafo3522.37,4,5,7.0,4
grafo4962.76,75,79,73.0,64
grafo8127.78,167,158,162.0,123
grafo5429.36,10,12,11.0,8
