graph_id,n_nodes,n_edges,neato_xing,diff_gd_xing,rl_xing
4351,63,78,27,12,12
4352,57,67,6,5,5
4353,77,100,40,22,20
4354,76,106,55,35,31
4355,75,101,33,20,13
4356,55,73,23,16,14
4357,55,74,29,15,11
4358,55,87,62,28,27
4359,62,83,27,22,18
4360,78,101,34,26,22
4361,58,90,57,42,38
4362,83,113,71,47,42
4363,77,102,57,23,19
4364,61,95,105,61,52
4365,77,107,80,42,36
4366,55,75,29,16,13
4367,55,72,15,13,11
4368,64,82,31,11,11
4369,51,67,19,9,9
4370,80,112,52,38,36
4371,71,96,50,31,28
4372,50,62,5,5,4
4373,60,82,39,23,22
4374,52,73,33,18,14
4375,53,63,7,5,5
4376,60,73,12,9,8
4377,65,82,22,12,12
4378,79,103,42,31,29
4379,76,101,51,32,26
4380,49,64,8,3,3
4381,82,120,92,61,58
4382,58,72,4,2,2
4383,75,105,74,50,46
4384,64,88,46,34,33
4385,64,85,29,15,14
4386,59,73,9,7,7
4387,57,77,39,18,17
4388,81,118,99,66,56
4389,63,87,54,32,28
4390,59,89,52,34,30
4391,56,70,27,15,11
4392,61,75,25,10,9
4393,77,97,29,16,15
4394,55,76,40,22,16
4395,79,123,148,96,87
4396,63,83,19,12,11
4397,74,104,52,29,26
4398,57,71,13,6,2
4399,61,76,17,8,7
4400,56,86,79,44,39
4401,57,86,71,40,38
4402,84,103,38,21,19
4403,57,79,41,27,22
4404,66,81,20,15,12
4405,77,101,43,28,16
4406,73,98,63,29,29
4407,55,70,13,6,6
4408,69,91,50,31,29
4409,56,67,4,3,3
4410,78,111,83,54,49
4411,64,79,16,12,10
4412,61,77,18,17,16
4413,64,87,25,16,16
4414,66,91,50,32,32
4415,56,70,25,17,15
4416,56,70,24,14,14
4417,65,90,60,38,34
4418,53,63,8,6,5
4419,61,80,36,17,13
4420,64,81,19,15,11
4421,60,73,16,9,7
4422,71,97,50,37,33
4423,77,96,32,20,20
4424,56,74,25,16,15
4425,50,68,27,20,19
4426,55,72,44,26,23
4427,57,79,36,29,25
4428,64,90,55,30,26
4429,79,105,65,34,30
4430,72,99,64,37,31
4431,62,80,21,15,14
4432,78,105,52,32,29
4433,61,79,30,14,12
4434,57,80,40,26,22
4435,54,69,16,4,3
4436,60,78,23,15,14
4437,80,111,86,53,47
4438,55,66,10,7,7
4439,80,102,48,24,21
4440,63,86,26,13,11
4441,61,75,9,5,4
4442,84,109,34,20,20
4443,60,83,35,20,18
4444,52,73,31,21,20
4445,59,81,32,22,21
4446,60,82,46,25,22
4447,61,75,13,6,4
4449,75,104,46,31,24
4450,70,93,27,15,14
4451,51,72,32,19,18
4452,57,76,13,7,7
4453,57,72,22,14,13
4454,68,96,37,24,23
4455,60,93,53,33,29
4456,58,74,19,13,7
4457,74,88,19,11,10
4458,63,87,35,14,11
4459,77,110,68,48,40
4460,55,68,8,8,6
4461,59,79,24,16,15
4462,57,67,10,4,4
4463,59,76,15,10,10
4464,59,79,35,23,20
4465,55,84,56,39,36
4466,66,102,92,56,46
4467,54,69,20,7,6
4468,50,78,52,33,31
4469,62,77,29,13,11
4470,73,95,50,37,35
4471,77,107,76,42,39
4472,68,90,27,14,12
4473,48,61,8,6,5
4474,68,99,98,63,56
4475,55,67,17,7,7
4476,68,95,40,29,24
4477,76,103,42,26,25
4478,64,83,21,15,12
4479,68,90,45,23,18
4480,64,88,64,32,28
4481,77,121,134,92,89
4482,61,76,6,3,3
4483,61,79,23,11,9
4484,76,101,60,30,28
4485,61,85,28,14,12
4486,53,70,18,11,9
4487,62,86,60,38,37
4488,54,69,19,13,12
4489,77,107,59,36,30
4490,65,96,72,38,34
4491,61,79,13,9,9
4492,76,102,25,18,16
4493,76,113,97,71,64
4494,62,78,18,12,7
4495,63,94,80,52,43
4496,56,79,38,23,18
4497,61,82,66,28,22
4498,77,105,51,42,34
4499,55,72,18,11,10
4500,77,101,35,17,12
4501,60,72,6,6,6
4502,55,76,31,22,20
4503,59,82,32,23,20
4504,62,88,55,27,23
4505,53,69,26,13,10
4506,55,68,14,11,10
4507,80,123,138,88,77
4508,60,77,20,17,17
4509,64,83,33,21,19
4510,55,75,24,14,12
4511,77,103,53,31,25
4512,60,73,13,7,6
4513,53,70,19,5,4
4514,66,81,20,12,12
4515,62,78,24,18,13
4516,59,79,26,14,12
4517,80,112,54,40,37
4518,50,66,19,13,13
4519,75,98,34,20,17
4520,66,84,28,18,14
4521,66,92,33,23,18
4522,81,94,11,9,8
4523,74,93,23,15,12
4524,82,118,104,74,73
4525,72,96,45,28,25
4526,66,91,44,36,34
4527,64,80,11,7,7
4528,55,67,7,1,1
4529,77,107,54,40,35
4530,54,76,51,26,17
4531,78,109,86,49,45
4532,63,73,8,6,5
4533,77,105,62,43,34
4534,81,101,29,24,22
4535,52,67,10,6,6
4536,83,102,33,26,23
4537,75,106,44,30,23
4538,62,85,39,31,26
4539,64,86,22,18,18
4540,54,66,3,2,2
4541,61,80,22,17,16
4542,59,80,40,27,27
4543,84,111,39,33,26
4544,82,104,47,24,24
4545,80,114,106,52,43
4546,59,74,27,21,16
4547,64,88,53,27,23
4548,60,72,8,7,5
4549,60,79,29,20,18
4550,65,91,43,23,18
4551,61,77,17,12,9
4552,78,108,72,48,47
4553,62,88,48,25,19
4554,77,100,63,23,20
4555,77,99,27,18,15
4556,52,68,15,10,9
4557,60,74,18,13,10
4558,70,92,38,20,20
4559,65,93,57,31,31
4561,62,82,24,13,9
4562,60,79,41,23,19
4563,64,87,45,27,26
4564,72,97,21,17,15
4565,56,71,25,10,9
4566,62,85,66,31,28
4567,51,64,7,5,3
4568,80,115,88,64,61
4569,58,78,27,19,17
4570,72,90,32,19,18
4571,54,76,39,20,17
4572,74,98,45,33,26
4573,57,82,54,32,28
4574,77,103,50,34,30
4575,60,77,37,23,20
4576,71,92,32,21,15
4577,51,68,24,18,15
4578,63,80,36,20,14
4579,53,65,16,11,10
4580,50,63,18,9,6
4581,67,82,20,13,10
4582,64,83,22,14,13
4583,59,80,37,23,23
4584,64,89,45,37,34
4585,66,85,28,13,11
4586,80,111,95,49,33
4587,72,96,36,24,20
4588,56,74,24,17,13
4589,73,99,44,25,22
4590,54,72,26,15,14
4591,59,83,47,30,26
4592,56,71,25,14,13
4593,62,76,18,9,9
4594,79,104,40,23,17
4595,77,95,29,14,11
4596,59,83,56,29,27
4597,55,60,4,0,0
4598,61,79,41,26,26
4599,73,85,16,10,10
4600,51,62,14,4,3
4601,56,71,20,13,11
4602,51,64,9,8,6
4603,50,69,23,12,11
4604,78,106,63,37,33
4605,58,84,43,25,21
4606,64,82,30,20,19
4607,82,108,90,37,35
4608,83,114,92,59,50
4609,65,98,102,54,48
4610,82,109,50,24,24
4611,59,81,39,23,19
4612,61,94,48,28,25
4613,77,120,107,75,69
4614,76,102,65,44,37
4615,59,75,26,12,10
4616,61,81,28,12,12
4617,76,108,77,49,42
4618,80,104,45,32,30
4619,63,87,38,27,24
4620,60,75,19,2,1
4621,56,67,20,8,6
4622,48,59,4,2,2
4623,70,101,56,42,35
4624,53,64,10,2,2
4625,66,85,36,23,21
4626,80,99,27,14,12
4627,53,72,25,12,11
4628,59,80,26,10,9
4629,64,90,67,29,26
4630,64,79,22,15,13
4631,63,96,68,42,38
4632,77,109,59,39,31
4633,65,83,30,22,22
4634,61,87,65,35,29
4635,67,79,8,4,3
4636,82,117,78,47,38
4637,63,85,55,32,29
4638,68,98,60,40,38
4639,82,107,43,37,30
4640,75,103,59,30,30
4641,79,104,43,25,22
4642,63,84,28,23,22
4643,71,96,28,19,15
4644,84,121,93,62,58
4645,54,66,13,7,4
4646,62,78,12,9,8
4647,62,89,50,39,36
4648,59,74,17,11,10
4649,85,112,60,36,30
4650,76,110,58,36,28
4651,56,76,32,20,20
4652,74,99,48,27,20
4653,62,95,63,40,38
4654,74,109,105,43,40
4655,56,80,39,22,19
4656,66,81,29,10,10
4657,79,113,85,49,46
4658,76,109,98,64,49
4659,59,79,18,9,7
4660,63,88,58,37,36
4661,55,69,11,5,4
4662,50,63,9,4,4
4663,70,104,80,55,51
4664,63,77,21,10,10
4665,76,109,69,46,43
4666,56,75,13,10,8
4667,55,72,21,9,9
4668,61,90,55,35,32
4669,75,96,26,17,15
4670,58,74,25,14,13
4671,62,84,30,14,14
4672,76,119,114,64,50
4674,75,113,84,53,46
4675,55,83,61,44,42
4676,64,91,52,30,24
4677,52,72,24,17,16
4678,58,75,20,12,11
4679,63,87,44,31,28
4680,76,96,34,25,20
4681,63,79,16,7,7
4682,55,70,8,5,5
4683,75,87,17,9,9
4684,63,82,22,20,18
4685,56,71,10,6,6
4686,65,85,35,18,18
4687,79,111,100,59,55
4688,59,76,23,13,12
4689,59,71,6,2,1
4690,61,83,23,15,13
4691,62,85,30,25,21
4692,76,101,49,28,23
4693,63,82,35,15,12
4694,76,110,84,63,55
4695,62,85,34,25,24
4696,80,121,101,58,54
4697,59,77,27,19,19
4698,55,74,15,8,7
4699,55,78,45,21,19
4700,57,76,24,12,9
4701,54,67,13,10,9
4702,63,89,76,46,43
4703,78,108,69,40,38
4704,60,88,68,41,39
4705,64,74,9,7,7
4706,58,83,63,38,32
4707,54,75,37,23,21
4708,76,91,10,7,7
4709,70,97,55,39,37
4710,78,110,80,43,39
4711,65,85,42,30,30
4712,64,85,31,22,20
4713,61,88,54,29,28
4714,62,80,20,15,9
4715,62,76,25,12,11
4716,53,76,44,27,25
4717,59,82,45,24,21
4718,64,97,54,34,27
4719,54,78,56,30,29
4720,81,109,62,43,37
4721,77,98,28,14,13
4722,64,80,20,13,12
4723,58,70,12,5,5
4724,75,107,63,50,47
4725,75,106,71,43,37
4726,51,67,15,9,5
4727,66,88,34,20,17
4728,51,65,8,4,4
4729,63,80,42,14,14
4730,58,86,50,21,20
4731,63,86,44,24,22
4732,74,96,40,23,20
4733,73,95,22,17,17
4734,49,59,9,5,5
4735,80,108,47,33,30
4736,52,65,10,4,4
4737,66,86,30,16,11
4738,65,89,34,28,26
4739,57,72,15,10,9
4740,60,79,40,16,15
4741,61,85,42,25,22
4742,77,95,29,17,17
4743,76,109,79,52,45
4744,58,75,13,10,9
4745,81,115,109,74,64
4746,67,92,47,25,22
4747,55,69,24,14,14
4748,66,85,26,14,14
4749,61,73,21,9,6
4750,53,64,13,6,5
4751,57,71,23,9,8
4752,81,109,72,45,38
4753,69,92,26,22,20
4754,61,81,32,11,8
4755,70,91,37,23,19
4756,51,70,24,8,7
4757,72,97,38,27,27
4758,72,89,27,17,17
4759,79,108,60,39,33
4760,55,73,16,9,9
4761,64,93,53,47,44
4762,54,70,14,9,9
4763,68,84,14,7,7
4764,83,112,81,33,28
4765,80,103,60,41,35
4766,51,73,24,16,16
4767,78,106,44,32,30
4768,51,57,8,2,2
4769,53,72,36,16,12
4770,60,74,20,15,12
4771,73,102,67,35,33
4772,58,75,35,19,18
4773,57,79,43,30,29
4774,65,85,22,10,10
4775,62,90,61,31,29
4776,65,95,73,50,45
4777,61,75,14,10,9
4778,77,106,57,38,32
4779,58,84,43,32,27
4780,56,69,9,8,7
4781,57,74,31,24,19
4782,66,100,114,56,51
4783,80,107,46,35,30
4785,79,109,81,54,50
4786,62,81,28,14,14
4787,58,72,11,6,6
4788,60,75,24,12,12
4789,71,94,28,13,12
4790,62,85,35,23,21
4791,78,99,35,25,21
4792,58,69,6,3,3
4793,63,86,38,26,22
4794,71,101,45,31,29
4795,60,93,75,49,45
4796,58,73,28,16,14
4797,75,105,52,38,33
4798,58,78,33,18,16
4799,58,76,23,15,11
4800,73,89,24,16,14
4801,69,95,84,43,32
4802,75,98,39,20,17
4803,53,70,32,20,17
4804,65,83,24,17,17
4805,70,88,19,16,15
4806,49,63,9,6,5
4807,72,91,22,14,12
4808,59,78,13,8,8
4809,59,80,22,12,10
4810,72,88,14,9,7
4811,62,79,18,10,9
4812,57,75,28,17,15
4813,60,74,21,11,11
4814,68,90,39,28,27
4815,57,69,9,7,7
4816,57,77,28,15,11
4817,55,80,54,28,24
4818,65,84,36,27,25
4819,72,97,39,26,22
4820,66,100,93,59,53
4821,55,79,34,24,23
4822,72,100,54,40,36
4823,62,76,11,5,3
4824,53,69,16,16,15
4825,83,110,62,38,34
4826,79,102,41,26,25
4827,55,73,34,21,20
4828,65,88,35,18,13
4829,56,69,16,10,9
4830,72,101,70,43,36
4831,56,86,64,30,26
4832,59,74,19,11,10
4833,83,120,111,83,75
4834,74,91,21,16,16
4835,59,80,64,21,17
4836,56,78,25,12,8
4837,77,106,44,36,32
4838,58,86,58,25,17
4839,63,87,47,24,22
4840,59,82,23,14,13
4841,67,90,48,32,27
4842,58,81,39,24,22
4843,53,70,23,16,14
4844,58,69,6,2,2
4845,79,99,41,29,29
4846,62,76,13,7,6
4847,56,86,40,27,24
4848,65,80,17,10,10
4849,54,68,9,3,2
4850,55,75,30,16,10
4851,58,80,27,22,19
4852,58,79,39,30,25
4853,49,62,4,4,4
4854,57,76,14,10,10
4855,77,106,58,37,33
4856,60,80,25,11,10
4857,62,76,8,5,4
4858,74,105,57,38,38
4859,59,78,28,16,14
4860,54,75,39,24,20
4861,55,76,31,24,20
4862,51,67,15,7,5
4863,61,84,37,17,17
4864,58,73,16,10,8
4865,80,117,93,65,60
4866,78,104,51,27,26
4867,57,76,33,21,19
4868,78,114,80,54,51
4869,50,69,29,13,11
4870,75,102,47,34,28
4871,53,71,19,12,10
4872,60,103,109,72,56
4873,56,73,19,5,5
4874,52,70,19,9,9
4875,78,117,134,80,77
4876,60,78,18,11,11
4877,62,85,30,25,23
4878,61,79,28,12,11
4879,73,97,35,16,15
4880,56,77,29,19,15
4881,66,83,35,19,17
4882,53,75,27,16,15
4883,62,82,25,15,14
4884,63,86,33,25,20
4885,71,105,67,47,41
4886,60,73,14,7,7
4887,78,99,40,27,21
4888,62,80,32,16,11
4889,58,77,29,16,14
4890,80,108,58,38,36
4891,63,87,43,30,27
4892,61,79,24,16,13
4893,51,64,9,6,6
4894,55,76,31,17,17
4895,53,75,39,29,27
4896,68,86,14,11,11
4898,64,85,46,30,27
4899,58,80,33,19,14
4900,59,83,36,27,20
4901,58,76,24,15,13
4902,83,106,33,23,22
4903,75,108,79,57,54
4904,65,78,11,5,3
4905,56,66,13,5,4
4906,61,83,30,15,10
4907,63,83,24,13,11
4908,80,102,43,32,26
4909,61,77,26,15,11
4910,60,76,26,19,16
4911,57,85,40,23,21
4912,65,92,50,34,31
4913,79,109,72,46,42
4914,54,71,30,21,20
4915,55,74,31,18,14
4916,78,117,108,76,71
4917,76,100,62,33,30
4918,55,65,17,5,3
4919,57,74,21,13,13
4920,63,85,25,19,16
4921,83,115,85,48,43
4922,61,91,62,42,34
4923,63,72,13,10,8
4924,62,84,35,26,24
4925,71,89,23,15,14
4926,78,103,65,44,40
4927,78,96,16,13,12
4928,54,72,38,23,20
4929,81,99,33,23,20
4930,64,87,25,17,12
4931,53,64,6,1,1
4932,58,87,52,38,27
4933,58,67,4,1,1
4934,59,72,21,11,10
4935,63,77,19,8,7
4936,83,112,82,56,52
4937,56,81,53,37,35
4938,71,94,29,20,18
4939,59,71,4,4,3
4940,56,72,22,13,9
4941,74,95,34,20,19
4942,54,77,32,20,18
4943,61,74,11,3,2
4944,58,78,29,14,13
4945,50,69,19,13,9
4946,85,120,87,51,40
4947,53,66,21,8,7
4948,78,104,69,37,33
4949,56,66,9,7,6
4950,50,64,12,5,5
4951,60,80,39,21,20
4952,62,78,17,13,12
4953,81,114,78,51,47
4954,81,101,28,19,17
4955,59,73,21,18,16
4956,51,59,5,3,2
4957,87,107,34,18,16
4958,66,81,30,10,8
4959,59,69,10,6,6
4960,58,79,23,12,10
4961,79,100,37,23,21
4962,76,105,75,44,38
4963,64,82,16,12,10
4964,49,63,14,10,9
4965,52,68,25,11,10
4966,53,66,11,5,5
4967,55,66,10,8,7
4968,77,97,43,21,17
4969,54,85,70,43,37
4970,57,80,41,25,23
4971,81,101,35,19,11
4972,58,75,25,16,16
4973,66,93,55,28,20
4974,58,79,42,28,24
4975,74,98,25,18,17
4976,81,103,60,34,32
4977,65,91,51,27,23
4978,79,100,29,21,19
4979,68,97,53,39,37
4980,59,80,36,27,26
4981,65,81,32,12,10
4982,63,90,51,37,32
4983,77,105,43,18,16
4984,74,103,63,48,44
4985,58,76,21,11,11
4986,83,107,51,30,24
4987,64,77,10,8,8
4988,62,79,35,25,23
4989,75,99,37,21,15
4990,61,80,19,8,7
4991,67,89,36,16,14
4992,75,97,47,28,22
4993,65,100,118,57,46
4994,65,96,74,46,40
4995,59,76,23,16,13
4996,53,69,18,8,8
4997,81,106,50,26,23
4998,61,73,20,9,7
4999,55,72,28,14,13
5000,80,110,67,45,40
5001,74,91,16,13,13
5002,54,64,10,5,2
5003,58,71,10,4,4
5004,67,101,87,47,41
5005,82,105,60,28,25
5006,58,75,31,15,14
5007,64,78,27,11,8
5008,58,77,32,19,19
5010,56,71,18,9,9
5011,62,85,43,17,15
5012,53,72,15,8,7
5013,82,107,38,27,21
5014,61,89,78,43,38
5015,80,96,12,8,7
5016,61,77,20,8,8
5017,63,89,44,26,22
5018,81,102,37,24,18
5019,63,80,23,18,13
5020,62,89,68,48,43
5021,66,84,26,16,15
5022,67,103,97,71,67
5023,55,78,52,19,16
5024,84,116,73,46,40
5025,79,110,75,49,39
5026,52,70,20,13,12
5027,60,85,54,28,24
5028,83,117,91,60,56
5029,80,108,54,32,30
5030,67,95,68,44,40
5031,64,95,95,53,50
5032,57,69,17,6,4
5033,66,88,45,23,19
5034,78,92,19,13,12
5035,56,71,23,14,9
5036,62,84,30,23,23
5037,75,97,36,28,25
5038,55,73,27,14,14
5039,71,96,54,32,32
5040,53,72,36,23,23
5041,57,63,3,2,2
5042,56,72,29,11,8
5043,64,84,47,19,18
5044,59,84,63,46,37
5045,55,76,30,20,19
5046,80,108,55,37,35
5047,60,92,80,41,36
5048,61,80,15,10,10
5049,63,88,39,18,18
5050,55,69,22,10,10
5051,80,116,95,53,49
5052,53,77,34,18,18
5053,60,86,67,40,36
5054,69,102,68,38,37
5055,56,77,51,20,14
5056,58,77,22,15,12
5057,53,68,12,4,3
5058,62,92,65,47,44
5059,69,100,75,43,35
5060,75,99,49,28,14
5061,58,71,19,6,5
5062,64,78,19,12,11
5063,78,102,33,25,23
5064,58,67,4,4,4
5065,60,74,9,8,7
5066,51,70,20,11,11
5067,64,82,25,12,12
5068,63,87,55,33,29
5069,64,82,31,17,17
5070,52,63,9,4,4
5071,56,74,33,17,14
5072,64,86,51,37,36
5073,78,100,31,24,22
5074,73,95,41,31,31
5075,58,75,20,13,12
5076,78,105,50,30,25
5077,56,79,38,27,21
5078,49,64,18,9,9
5079,64,83,38,25,18
5080,79,107,50,30,30
5081,55,70,14,3,3
5082,60,80,35,24,21
5083,59,71,17,10,9
5084,62,81,37,25,23
5085,81,117,79,51,45
5086,83,112,55,32,31
5087,77,100,28,15,10
5088,54,72,26,15,12
5089,56,83,52,23,21
5090,76,112,89,59,53
5091,53,77,38,23,20
5092,52,66,24,11,9
5093,80,103,29,12,11
5094,70,91,37,23,22
5095,62,90,50,29,26
5096,60,76,21,16,13
5097,71,104,107,47,45
5098,58,79,50,37,29
5099,78,93,17,12,11
5100,67,89,41,30,29
5101,78,106,62,28,27
5102,51,60,8,3,3
5103,53,72,25,20,20
5104,57,78,34,16,16
5105,52,81,54,24,20
5106,73,95,37,14,10
5107,67,80,6,5,4
5108,72,88,34,21,18
5109,83,114,75,53,46
5110,58,85,41,33,32
5111,69,102,84,57,49
5112,61,77,17,13,11
5113,63,85,43,22,18
5114,53,69,16,5,5
5115,65,98,55,38,32
5116,74,101,50,35,33
5117,56,72,22,17,14
5118,62,78,23,13,13
5119,76,115,107,66,55
5120,60,76,20,13,12
5121,74,107,66,42,40
5122,39,51,15,7,6
5123,68,94,43,31,28
5124,36,43,4,1,1
5125,35,41,3,2,2
5126,43,53,9,2,2
5127,33,40,3,0,0
5128,37,47,7,7,6
5129,53,74,41,25,22
5130,44,56,13,10,8
5131,48,59,7,2,2
5132,80,106,46,30,29
5133,33,46,11,5,4
5134,62,80,18,16,14
5135,39,47,7,4,3
5136,58,81,43,22,20
5137,59,87,52,35,30
5138,45,62,23,16,11
5139,56,74,30,20,17
5140,62,76,16,7,7
5141,42,51,6,2,2
5142,36,48,9,5,5
5143,34,40,2,0,0
5144,71,101,62,45,44
5145,40,50,11,3,2
5146,41,50,9,6,6
5147,67,88,25,17,17
5148,34,37,1,0,0
5149,41,55,16,10,8
5150,52,70,26,18,14
5151,38,58,31,15,14
5152,39,50,8,3,3
5153,33,40,5,3,3
5154,39,57,24,15,14
5155,36,47,12,7,7
5156,56,72,18,9,7
5157,39,54,15,10,5
5158,43,63,33,19,17
5159,59,84,44,26,22
5160,42,53,8,7,6
5161,45,73,57,42,41
5162,43,58,16,12,10
5163,62,94,82,52,45
5164,47,68,47,28,21
5165,42,58,21,14,14
5166,42,54,12,8,7
5167,40,54,11,6,6
5168,45,64,37,17,14
5169,75,95,43,28,27
5170,59,76,32,23,20
5171,77,91,11,7,7
5172,62,87,43,28,22
5173,58,83,48,28,25
5174,44,60,21,13,10
5175,36,45,3,2,2
5176,74,100,53,37,34
5177,33,41,3,3,3
5178,42,58,15,8,7
5179,71,98,61,34,27
5180,77,102,35,27,23
5181,39,47,6,2,2
5182,33,38,1,0,0
5183,42,58,29,13,13
5184,36,47,13,9,9
5185,41,49,5,3,3
5186,55,79,58,26,22
5187,43,61,25,18,14
5188,70,89,19,15,12
5189,72,92,26,19,18
5190,36,43,2,1,1
5191,41,61,20,11,10
5192,34,39,3,1,1
5193,37,45,7,7,7
5194,48,65,12,11,9
5195,60,78,38,25,20
5196,73,90,38,19,15
5197,34,36,0,0,0
5198,45,66,23,11,11
5199,42,61,42,23,21
5200,35,43,8,3,3
5201,53,66,9,5,5
5202,35,40,4,3,3
5203,33,41,2,2,2
5204,36,49,19,7,5
5205,35,42,5,3,3
5206,33,43,12,1,1
5207,43,66,33,28,23
5208,39,51,6,2,2
5209,60,81,31,19,16
5210,74,93,26,18,15
5211,40,54,17,7,5
5212,63,78,20,11,8
5213,31,37,2,1,1
5214,59,80,36,16,12
5215,39,43,2,0,0
5216,43,57,15,11,9
5217,78,100,39,29,22
5218,36,44,2,2,2
5219,38,47,9,4,4
5220,49,64,18,12,11
5221,44,57,16,6,6
5222,38,43,2,1,1
5223,60,83,60,26,24
5224,42,58,27,19,17
5225,41,52,18,11,11
5226,36,46,15,7,6
5227,38,48,12,7,7
5228,43,56,14,8,5
5229,37,53,22,12,12
5230,69,101,85,59,50
5231,40,56,24,14,12
5232,46,63,25,13,12
5233,37,47,6,2,2
5234,41,51,7,5,5
5235,32,38,3,2,2
5236,38,43,4,1,0
5237,72,98,46,27,25
5238,32,37,3,1,1
5239,59,84,50,30,28
5240,43,58,17,7,6
5241,42,55,16,12,10
5242,39,49,13,4,3
5243,44,61,30,12,11
5244,32,38,1,1,1
5245,43,59,10,5,5
5246,83,115,88,49,39
5247,33,38,2,0,0
5248,36,43,4,1,1
5249,56,85,51,39,35
5250,42,51,14,3,3
5251,58,72,24,10,9
5252,38,44,9,4,4
5253,41,51,10,6,4
5254,45,53,8,4,2
5255,47,64,22,14,13
5256,38,43,5,3,3
5257,38,47,3,3,3
5258,36,50,11,5,5
5259,40,56,28,18,15
5260,35,53,22,10,7
5261,72,95,41,31,27
5262,37,44,3,2,2
5263,75,99,48,34,31
5264,36,41,3,1,1
5265,40,56,23,10,8
5266,81,100,40,16,15
5267,43,58,13,8,7
5268,43,53,13,3,3
5269,42,54,10,2,2
5270,35,39,3,1,1
5271,39,46,5,3,2
5272,54,78,57,36,33
5273,41,59,19,13,13
5274,35,43,5,3,3
5275,37,43,5,2,2
5276,34,44,9,6,5
5277,44,61,23,11,9
5278,39,61,46,21,20
5279,78,114,113,53,48
5280,75,96,41,26,24
5281,61,87,49,29,29
5282,58,81,39,28,28
5283,38,61,33,21,20
5284,39,54,14,11,10
5285,76,94,29,18,18
5286,37,48,7,4,3
5287,61,88,57,42,33
5288,36,42,2,1,1
5289,37,41,1,0,0
5290,38,48,10,4,3
5291,37,43,3,2,2
5292,37,48,3,3,3
5293,76,108,97,51,46
5294,58,77,31,14,12
5295,36,41,1,1,1
5296,44,58,29,7,7
5297,44,63,32,22,18
5298,43,56,14,8,7
5299,35,44,6,3,3
5300,59,80,25,13,10
5301,37,44,3,3,3
5302,49,72,36,24,22
5303,34,44,3,2,2
5304,33,53,44,17,13
5305,63,89,68,38,34
5306,43,58,13,12,11
5307,39,54,25,12,12
5308,39,49,11,7,6
5309,39,46,6,0,0
5310,69,87,28,20,17
5311,54,74,23,9,8
5312,39,51,22,9,8
5313,58,80,46,22,19
5314,38,43,3,2,2
5315,37,55,19,11,11
5316,36,41,3,3,3
5317,57,73,35,24,21
5318,43,57,21,6,6
5319,36,44,3,2,1
5320,45,53,6,3,3
5321,34,41,8,5,5
5322,67,91,44,24,21
5323,44,52,5,4,3
5324,62,81,23,5,5
5325,44,62,28,17,17
5326,44,68,41,32,27
5327,40,47,7,3,1
5328,41,53,12,7,6
5329,57,71,23,11,10
5330,48,67,43,29,29
5331,46,58,17,8,7
5332,61,83,55,23,19
5333,43,58,6,3,3
5334,41,57,22,18,15
5335,32,37,2,2,2
5336,36,49,11,5,5
5337,43,61,12,7,7
5338,46,62,14,8,6
5339,43,54,6,3,3
5340,34,47,15,10,9
5341,56,79,33,23,23
5342,44,60,16,6,3
5343,38,44,2,2,2
5344,41,52,11,7,5
5345,42,55,13,6,4
5346,40,44,3,2,2
5347,80,95,17,12,12
5348,46,64,24,10,9
5349,39,53,15,9,7
5350,58,74,37,13,10
5351,35,51,25,10,10
5352,44,70,75,24,20
5353,39,45,1,1,1
5354,42,57,26,14,12
5355,35,41,1,1,1
5356,39,49,5,3,3
5357,48,64,26,12,11
5358,47,75,49,29,29
5359,41,59,47,14,13
5360,36,44,8,3,3
5361,76,107,72,43,42
5362,37,45,8,3,3
5363,75,101,55,43,36
5364,47,58,9,4,3
5365,37,46,3,2,2
5366,51,72,36,22,20
5367,38,47,4,3,3
5368,35,45,11,8,8
5369,36,44,5,5,3
5370,80,111,74,42,39
5371,43,57,21,9,8
5372,36,47,9,5,5
5373,40,58,29,18,17
5374,35,41,3,1,1
5375,71,93,37,23,21
5376,48,68,38,24,21
5377,74,109,78,50,47
5378,38,46,8,3,3
5379,39,43,0,0,0
5380,36,45,14,9,9
5381,36,45,7,4,3
5382,45,62,27,18,17
5383,78,106,67,38,36
5384,58,72,7,3,2
5385,36,47,11,5,4
5386,66,96,59,33,29
5387,34,39,3,1,1
5388,36,47,9,6,6
5389,58,84,63,46,42
5390,37,45,3,2,2
5391,74,100,56,41,38
5392,37,49,10,4,3
5393,73,94,31,22,20
5394,40,48,4,2,2
5395,33,46,24,12,11
5396,59,84,62,36,33
5397,41,46,5,1,1
5398,82,111,48,35,33
5399,35,36,1,1,1
5400,74,99,64,42,34
5401,74,96,41,27,27
5402,43,57,27,12,11
5403,58,77,35,18,14
5404,44,60,15,12,12
5405,45,58,12,7,6
5406,62,77,18,8,8
5407,39,53,21,13,11
5408,37,57,35,25,22
5409,36,45,4,3,3
5410,36,45,10,3,3
5411,77,100,53,34,30
5412,78,101,62,36,32
5413,77,101,52,27,26
5414,41,44,2,1,1
5415,62,83,34,24,23
5416,33,38,3,1,1
5417,44,56,10,6,5
5418,61,83,24,15,14
5419,35,42,2,1,1
5420,41,43,0,0,0
5421,34,41,5,4,3
5422,44,63,27,18,13
5423,76,97,46,30,25
5424,34,41,8,1,1
5425,56,81,37,27,27
5426,40,50,10,6,4
5427,38,44,2,1,1
5428,44,62,32,20,18
5429,36,48,10,7,6
5430,41,49,5,3,3
